vehicle,generation,ecu,role,diag_addr,did,service,service_type,job_arg,description_en,description_de,n_result_fields,n_arg_fields,single_result_type,single_result_unit,sources,only_in_2012_sgbd
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD68,22,read,HV_SPANNUNG_BERECHNET,HV voltage calculated from the individual cells (battery voltage behind the contactors),HV-Spannung berechnet aus den einzelnen Zellen (Batteriespannung hinter den Schützen),1,0,unsigned int,V,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD69,22,read,HV_STROM,HV electricity,HV-Strom,1,0,long,A,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD6F,2E;22,read/write,KUEHLKREISLAUF_VENTIL,Status / control coolant valve: Closed or open / close or open,Status / Steuern Kühlmittel-Ventil: Geschlossen oder offen / schliessen oder öffnen,1,1,unsigned char,0-n,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD72,22,read,AUFSTART_VERHINDERER,Reason for not starting the HV system,Grund für nicht Aufstarten des HV-Systems,1,0,unsigned char,0-n,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD73,22,read,CUMULATIVE_LADUNG,Status cumulative charge,Status kumulierte Ladung,1,0,unsigned long,Ah,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD74,22,read,CUMULATIVE_ENTLADUNG,Status cumulative discharge,Status kumulierte Entladung,1,0,unsigned long,Ah,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD76,22,read,STATUS_KL30C_SPANNUNG,Voltage terminal 30C,Spannung Klemme 30C,1,0,unsigned char,V,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD7B,22;2E,read/write,REFERENZ_KAPAZITAET,Read and adjust battery capacity,Auslesen und Justieren Kapazität Batterie,1,1,unsigned long,Ah,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD7C,22,read,GW_INFO,Warranty data,Gewährleistungsdaten,26,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD7D,22,read,STROMGRENZEN,Current limits,Stromgrenzen,2,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD7E,22,read,SPANNUNGSGRENZEN,Voltage limits,Spannungsgrenzen,2,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD8E,22,read,HVB_HISTORIE_ZYKLEN,Output of the sum of cyclizations in the respective range during charging/discharging and output of the current loads,Ausgabe der Summe von Zyklisierungen im jeweiligen Bereich bei der Ladung / Entladung und Ausgabe der Strombelastungen,28,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD90,22,read,ZEIT_TEMP_HISTOGRAMM,Time in various temperature classes and main contactor states,Zeit in verschiedenen Temperaturklasse und Hauptschalterzuständen,20,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD91,22,read,ZEIT_SOC_KLASSE,Time since installation in SOC classes,Zeit seit Einbau in SOC-Klassen,10,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD92,22,read,HVB_HISTORIE_MIN_SOC,"History, state of charge, minimum value of the last five days",Historie Ladungszustand Minimalwert der letzten fünf Tage,6,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD93,22,read,HVB_HISTORIE_MAX_SOC,"History, state of charge, maximum value of the last five days",Historie Ladungszustand Maximalwert der letzten fünf Tage,6,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD94,22,read,HV_BATT_HIST_SOC_T1,Number of cycles at temperature < 0°C  and at different values of current and SoC,Anzahl der Zyklen bei Temperatur < 0°C  und bei unterschiedlichen Werten von Strom und SoC,70,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD95,22,read,HV_BATT_HIST_SOC_T2,Number of cycles at temperature 0°C < T < 10°C and at different values of current and SoC,Anzahl der Zyklen bei Temperatur 0°C < T < 10°C und bei unterschiedlichen Werten von Strom und SoC,70,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD96,22,read,HV_BATT_HIST_SOC_T3,Number of cycles at temperature 10°C < T < 20°C and at different values of current and SoC.,Anzahl der Zyklen bei Temperatur 10°C < T < 20°C und bei unterschiedlichen Werten von Strom und SoC.,70,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD97,22,read,HV_BATT_HIST_SOC_T4,Number of cycles at temperature 20°C < T < 30°C and at different values of current and SoC,Anzahl der Zyklen bei Temperatur 20°C < T < 30°C und bei unterschiedlichen Werten von Strom und SoC,70,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD98,22,read,HV_BATT_HIST_SOC_T5,Number of cycles at temperature 30°C < T < 40°C and at different values of current and SoC.,Anzahl der Zyklen bei Temperatur 30°C < T < 40°C und bei unterschiedlichen Werten von Strom und SoC.,70,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD99,22,read,HV_BATT_HIST_SOC_T6,Number of cycles at temperature 40°C < T < 50°C and at different values of current and SoC,Anzahl der Zyklen bei Temperatur 40°C < T < 50°C und bei unterschiedlichen Werten von Strom und SoC,70,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD9A,22,read,HV_BATT_HIST_SOC_T7,Values for histogram of the HV battery in the temperature range above 50°C,Werte für Histogramm der Hochvoltbatterie im Temperaturbereich über 50°C,70,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD9B,22,read,ZELLSPANNUNG_MODUL_9,"Currently measured cell voltages, module 9",aktuell gemessene Zellspannungen Modul 9,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD9C,22,read,ZELLSPANNUNG_MODUL_10,"Currently measured cell voltages, module 10",aktuell gemessene Zellspannungen Modul 10,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD9D,22,read,ZELLSPANNUNG_MODUL_11,"Currently measured cell voltages, module 11",aktuell gemessene Zellspannungen Modul 11,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD9E,22,read,ZELLSPANNUNG_MODUL_12,"Currently measured cell voltages, module 12",aktuell gemessene Zellspannungen Modul 12,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDD9F,22,read,FAHRGESTELLNUMMER,Current chassis number (VIN) of the vehicle in which the HV battery (storage) is installed,"aktuelle Fahrgestellnummer des Fahrzeugs, in dem der Hochvoltspeicher verbaut ist",1,0,string[7],,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDA1,22;2E,read/write,KUEHLMITTELPUMPE,Result values or control of the coolant pump for cooling the HV battery in % (0-100%),Resultwerte oder Steuerung der Kühlmittelpumpe für die Kühlung des Hochvoltspeichers in % (0-100%),1,2,unsigned char,%,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDA2,22,read,TEMP_SENSOREN_BEV10,Return the temperature values of all CSCs,Rückgabe der Temperaturwerte aller CSCs,52,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDA3,22,read,ZELLSPANNUNG_MODUL_13,"Currently measured cell voltages, module 13",aktuell gemessene Zellspannungen Modul 13,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDA5,2E;22,read/write,FREIGABE_KUEHLMITTELPUMPE,"Enable or read out status of the coolant pump (0 = not enabled, 1 = enabled)","Freigeben oder Auslesen Status der Kühlmittelpumpe (0 = nicht freigegeben, 1 = freigegeben)",1,1,unsigned char,0/1,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDA6,22,read,SCHUETZ_SCHALTER_BEV10,"Status of the three contactor switches for the 3 HV batteries: transmission tunnel, front section, tank","Status der drei Schützeschalter für die 3 HV-Batterien Getriebetunnel, Vorderbau, Tank",3,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDA7,22,read,ISOLATIONSWIDERSTAND_BEV10,Value of all insulation resistances (all HV batteries),Wert aller Isolationswiderstände (alle HV-Batterien),12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDA8,22,read,CSC_IDS_BEV10,HW numbers of all CSCs (Cell Supervisory Circuit) of the BEV2010,HW Nummern aller CSCs (Cell Supervisory Circuit) vom BEV2010,13,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDA9,22,read,KUEHLKREISLAUF_TEMP_BEV10,Coolant circuit temperature BEV2010,Temperatur Kühlkreislauf BEV2010,3,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDAA,22,read,HV_SPANNUNG_BATT_BEV10,Values for HV voltages for the BEV2010,Werte für HV-Spannungen beim BEV2010,14,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDAD,22,read,VARIANTE_CSCS_BEV10,Return the CSC variant of all modules,Rückgabe der CSC Variante aller Module,13,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDAE,22,read,ZELLSPANNUNG_MODUL_4,"Currently measured cell voltages, module 4",aktuell gemessene Zellspannungen Modul 4,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDAF,22,read,ZELLSPANNUNG_MODUL_5,"Currently measured cell voltages, module 5",aktuell gemessene Zellspannungen Modul 5,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDB0,22,read,ZELLSPANNUNG_MODUL_6,"Currently measured cell voltages, module 6",aktuell gemessene Zellspannungen Modul 6,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDB1,22,read,ZELLSPANNUNG_MODUL_7,"Currently measured cell voltages, module 7",aktuell gemessene Zellspannungen Modul 7,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDB2,22,read,ZELLSPANNUNG_MODUL_8,"Currently measured cell voltages, module 8",aktuell gemessene Zellspannungen Modul 8,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDB6,22,read,ALTERUNG_INNENWIDERSTAND,"Resistance increase: resistance increased by x %, percentage value: (R_akt / R_neu - 1) * 100, 0 = end of life reached, 100 = new condition","Widerstandserhöhung: Widerstand um x % erhöht, prozentualer Wert: (R_akt / R_neu - 1) *100, 0 = Lebensdauerende erreicht, 100 = Neuzustand",1,0,unsigned int,%,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDB7,22,read,ALTERUNG_KAPAZITAET,"Remaining capacity of the battery (storage), percentage value: ( C_akt/C_nenn(neu) ) * 100, 0 = end of life reached, 100 = new condition","Restkapazität des Speichers, prozentualer Wert: ( C_akt/C_nenn(neu) ) * 100, 0 = Lebensdauerende erreicht, 100 = Neuzustand",1,0,unsigned int,%,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDB9,22,read,ZELLSPANNUNG_MODUL_1,"Currently measured cell voltages in V, module 1",aktuell gemessene Zellspannungen in V Modul 1,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDBA,22,read,ZELLSPANNUNG_MODUL_2,"Currently measured cell voltages, module 2",aktuell gemessene Zellspannungen Modul 2,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDBB,22,read,ZELLSPANNUNG_MODUL_3,"Currently measured cell voltages in V, module 3",aktuell gemessene Zellspannungen in V Modul 3,12,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDBC,22,read,ANZEIGE_SOC,current advertisement Soc,aktueller Anzeige Soc,3,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDBD,22,read,SERVICE_DISCONNECT,"Status of the service disconnect (0 = open, 1 = closed)","Status des Service Disconnects (0 = offen,1 = geschlossen)",1,0,unsigned char,0/1,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDBE,22,read,ZEIT_VORLADUNG,Last required precharge time (ring buffer),zuletzt benötigte Vorladezeit (Ringpuffer),15,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDBF,22,read,ZELLSPANNUNGEN_MIN_MAX,minimum and maximum single cell voltages are output,minimale und maximale Einzelzellspannungen werden ausgegeben,2,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDC0,22,read,TEMPSENSOREN_MIN_MAX,Output of the minimum and maximum temperature values of all individual cells,Ausgabe der minimalen und maximalen Temperaturwerte aller Einzelzellen,2,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDC2,22,read,ALTERUNG_PARAMETER,Aging values of the series/parallel ohmic resistance and the parallel capacitance,Alterungswerte des seriellen/parallelen ohmschen Widerstandes und der parallelen Kapazität,6,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDC4,22,read,SOC,Return SOC value (in %) and plausibility,Rückgabe SOC Wert (in %) und Plausibilität,2,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDC6,22,read,HISTO_SYM_DAUER,Read the number of cell balancing events in the respective time classes (target time during which the balancing resistors are to be switched active).,Auslesen der Anzahl von Symmetriervorgängen in den jeweiligen Zeitklassen (Soll-Zeit in der die Symmetrierwiderstände aktiv geschaltet werden sollen).,8,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDC7,22,read,HISTO_SYM_ZELLANZAHL,Read the number of sleep events in which the respective cell count was commanded for cell balancing.,Auslesen der Anzahl der Einschlafvorgänge in denen die jeweiligen Zellzahl zur Symmetrierung angewiesen wurden.,8,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDC8,22,read,SYM_DELTASOC,Maximum SoC difference in% over the entire HVS. Ring memory of the last 5 trips,Maximale SoC-Differenz in % über den gesamten HVS. Ringspeicher der letzten 5 Fahrten,5,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDC9,22,read,MAX_SYM_DAUER,Maximum cell-balancing duration of the last successful balancing operations,Maximale Symmetrierdauer der zuletzt erfolgreichen Symmetriervorgängen,10,0,,,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES1,HV battery management slave 1,,0xDDCA,22,read,SERIENNUMMER_ECU,Serial number SME ECU,Seriennummer SME Steuergerät,1,0,string[10],,SMES1_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6500,2E,write,_SOC_GRENZEN,State of charge limit values,State of Charge Grenzwerte,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6501,2E,write,_ISOLATION,Insulation monitoring,Isolationsüberwachung,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6502,2E,write,_UEBERLAST_SCHWELLE,Charge and discharge current limits,Lade- und Entladestromgrenzen,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6503,2E,write,_KURZSCHLUSS_STROMGRENZE,Short circuit current limit,Kurzschluss Stromgrenze,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6504,2E,write,_LADE_SPANNUNGSGRENZE,Load voltage limit,Lade Spannungsgrenze,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6506,2E,write,_SCHUETZ_K1,K1 contactor,K1 Schütz,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6507,2E,write,_SCHUETZ_K2,K2 contactor,K2 Schütz,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6508,2E,write,_SCHUETZ_K3,K3 contactor,K3 Schütz,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6509,2E,write,_SERIENNUMMER,HV battery (storage) serial number,Speicherseriennummer,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x650B,2E,write,_ENTLADE_SPANNUNGSGRENZE,Discharge voltage limit,Entlade-Spannungsgrenze,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x650C,2E,write,_SCHUETZ_K4,K4 contactor,K4 Schütz,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x650D,2E,write,_SCHUETZ_K5,K5 contactor,K5 Schütz,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x650E,2E,write,_SCHUETZ_K6,K6 contactor,K6 Schütz,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x650F,2E,write,_SCHUETZ_K7,K7 contactor,K7 Schütz,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6511,2E,write,_SYM_MODUS,Symmetry mode of the SEM,Symmetriemodus der SEM,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6512,2E,write,_MESSBOTSCHAFTEN,Switch measurement messages on / off,Messbotschaften ein/ausschalten,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6514,2E,write,_FUSI_ENTPRELLZEITEN,Increase debounce times for FuSi level 2 (functional safety) functions,Entprellzeiten für FuSi-Ebene2-Funktionen hochsetzen,0,2,,,SMES2_82.prg rev 1.0 (2011),
"BMW ActiveE (E82, ""BEV10"")",Gen1 BEV (2011-2013),SMES2,HV battery management slave 2,,0x6516,22,read,_ST_SYM_MODUS,Status of the SME cell balancing mode,Status Symmetriermodus der SME,1,0,unsigned char,0-n,SMES2_82.prg rev 1.0 (2011),
