vehicle,ecu,did,service,job_arg,direction,routine_phase,idx,byte_offset,name,type,unit,mul,div,add,mask,min,max,value_table,description_en,description_de
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,28,112,STAT_HV_BATT_HIST_SOC3_T1_I9_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 20% < SoC < 30%, temperature < 10°C. 80 A < current < 140 A",Anzahl der Zyklen bei 20 % < SoC < 30 %. Temperatur < 10°C.  80 A < Strom < 140 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,29,116,STAT_HV_BATT_HIST_SOC3_T1_I10_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 20% < SoC < 30%, temperature < 10°C. 140 A < current",Anzahl der Zyklen bei 20 % < SoC < 30 %. Temperatur < 10°C.  140 A < Strom
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,30,120,STAT_HV_BATT_HIST_SOC4_T1_I1_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 30% < SoC < 35%, temperature < 10°C. current < -160 A",Anzahl der Zyklen bei 30 % < SoC < 35 %. Temperatur < 10°C. Strom < -160 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,31,124,STAT_HV_BATT_HIST_SOC4_T1_I2_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 30% < SoC < 35%, temperature < 10°C. -160 A < current < -80 A",Anzahl der Zyklen bei 30 % < SoC < 35 %. Temperatur < 10°C.  -160 A < Strom < -80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,32,128,STAT_HV_BATT_HIST_SOC4_T1_I3_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 30% < SoC < 35%, temperature < 10°C. -80 A < current < -40 A",Anzahl der Zyklen bei 30 % < SoC < 35 %. Temperatur < 10°C.  -80 A < Strom < -40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,33,132,STAT_HV_BATT_HIST_SOC4_T1_I4_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 30% < SoC < 35%, temperature < 10°C. -40 A < current < -10 A",Anzahl der Zyklen bei 30 % < SoC < 35 %. Temperatur < 10°C.  -40 A < Strom < -10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,34,136,STAT_HV_BATT_HIST_SOC4_T1_I5_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 30% < SoC < 35%, temperature < 10°C. -10 A < current < 0 A",Anzahl der Zyklen bei 30 % < SoC < 35 %. Temperatur < 10°C.  -10 A < Strom < 0 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,35,140,STAT_HV_BATT_HIST_SOC4_T1_I6_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 30% < SoC < 35%, temperature < 10°C. 0 A < current < 10 A",Anzahl der Zyklen bei 30 % < SoC < 35 %. Temperatur < 10°C.  0 A < Strom < 10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,36,144,STAT_HV_BATT_HIST_SOC4_T1_I7_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 30% < SoC < 35%, temperature < 10°C. 10 A < current < 40 A",Anzahl der Zyklen bei 30 % < SoC < 35 %. Temperatur < 10°C.  10 A < Strom < 40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,37,148,STAT_HV_BATT_HIST_SOC4_T1_I8_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 30% < SoC < 35%, temperature < 10°C. 40 A < current < 80 A",Anzahl der Zyklen bei 30 % < SoC < 35 %. Temperatur < 10°C.  40 A < Strom < 80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,38,152,STAT_HV_BATT_HIST_SOC4_T1_I9_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 30% < SoC < 35%, temperature < 10°C. 80 A < current < 140 A",Anzahl der Zyklen bei 30 % < SoC < 35 %. Temperatur < 10°C.  80 A < Strom < 140 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,39,156,STAT_HV_BATT_HIST_SOC4_T1_I10_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 30% < SoC < 35%, temperature < 10°C. 140 A < current",Anzahl der Zyklen bei 30 % < SoC < 35 %. Temperatur < 10°C.  140 A < Strom
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,40,160,STAT_HV_BATT_HIST_SOC5_T1_I1_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 35% < SoC < 40%, temperature < 10°C. current < -160 A",Anzahl der Zyklen bei 35 % < SoC < 40 %. Temperatur < 10°C. Strom < -160 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,41,164,STAT_HV_BATT_HIST_SOC5_T1_I2_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 35% < SoC < 40%, temperature < 10°C. -160 A < current < -80 A",Anzahl der Zyklen bei 35 % < SoC < 40 %. Temperatur < 10°C.  -160 A < Strom < -80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,42,168,STAT_HV_BATT_HIST_SOC5_T1_I3_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 35% < SoC < 40%, temperature < 10°C. -80 A < current < -40 A",Anzahl der Zyklen bei 35 % < SoC < 40 %. Temperatur < 10°C.  -80 A < Strom < -40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,43,172,STAT_HV_BATT_HIST_SOC5_T1_I4_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 35% < SoC < 40%, temperature < 10°C. -40 A < current < -10 A",Anzahl der Zyklen bei 35 % < SoC < 40 %. Temperatur < 10°C.  -40 A < Strom < -10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,44,176,STAT_HV_BATT_HIST_SOC5_T1_I5_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 35% < SoC < 40%, temperature < 10°C. -10 A < current < 0 A",Anzahl der Zyklen bei 35 % < SoC < 40 %. Temperatur < 10°C.  -10 A < Strom < 0 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,45,180,STAT_HV_BATT_HIST_SOC5_T1_I6_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 35% < SoC < 40%, temperature < 10°C. 0 A < current < 10 A",Anzahl der Zyklen bei 35 % < SoC < 40 %. Temperatur < 10°C.  0 A < Strom < 10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,46,184,STAT_HV_BATT_HIST_SOC5_T1_I7_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 35% < SoC < 40%, temperature < 10°C. 10 A < current < 40 A",Anzahl der Zyklen bei 35 % < SoC < 40 %. Temperatur < 10°C.  10 A < Strom < 40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,47,188,STAT_HV_BATT_HIST_SOC5_T1_I8_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 35% < SoC < 40%, temperature < 10°C. 40 A < current < 80 A",Anzahl der Zyklen bei 35 % < SoC < 40 %. Temperatur < 10°C.  40 A < Strom < 80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,48,192,STAT_HV_BATT_HIST_SOC5_T1_I9_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 35% < SoC < 40%, temperature < 10°C. 80 A < current < 140 A",Anzahl der Zyklen bei 35 % < SoC < 40 %. Temperatur < 10°C.  80 A < Strom < 140 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,49,196,STAT_HV_BATT_HIST_SOC5_T1_I10_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 35% < SoC < 40%, temperature < 10°C. 140 A < current",Anzahl der Zyklen bei 35 % < SoC < 40 %. Temperatur < 10°C.  140 A < Strom
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,50,200,STAT_HV_BATT_HIST_SOC6_T1_I1_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 40% < SoC < 45%, temperature < 10°C. current < -160 A",Anzahl der Zyklen bei 40 % < SoC < 45 %. Temperatur < 10°C. Strom < -160 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,51,204,STAT_HV_BATT_HIST_SOC6_T1_I2_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 40% < SoC < 45%, temperature < 10°C. -160 A < current < -80 A",Anzahl der Zyklen bei 40 % < SoC < 45 %. Temperatur < 10°C.  -160 A < Strom < -80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,52,208,STAT_HV_BATT_HIST_SOC6_T1_I3_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 40% < SoC < 45%, temperature < 10°C. -80 A < current < -40 A",Anzahl der Zyklen bei 40 % < SoC < 45 %. Temperatur < 10°C.  -80 A < Strom < -40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,53,212,STAT_HV_BATT_HIST_SOC6_T1_I4_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 40% < SoC < 45%, temperature < 10°C. -40 A < current < -10 A",Anzahl der Zyklen bei 40 % < SoC < 45 %. Temperatur < 10°C.  -40 A < Strom < -10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,54,216,STAT_HV_BATT_HIST_SOC6_T1_I5_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 40% < SoC < 45%, temperature < 10°C. -10 A < current < 0 A",Anzahl der Zyklen bei 40 % < SoC < 45 %. Temperatur < 10°C.  -10 A < Strom < 0 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,55,220,STAT_HV_BATT_HIST_SOC6_T1_I6_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 40% < SoC < 45%, temperature < 10°C. 0 A < current < 10 A",Anzahl der Zyklen bei 40 % < SoC < 45 %. Temperatur < 10°C.  0 A < Strom < 10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,56,224,STAT_HV_BATT_HIST_SOC6_T1_I7_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 40% < SoC < 45%, temperature < 10°C. 10 A < current < 40 A",Anzahl der Zyklen bei 40 % < SoC < 45 %. Temperatur < 10°C.  10 A < Strom < 40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,57,228,STAT_HV_BATT_HIST_SOC6_T1_I8_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 40% < SoC < 45%, temperature < 10°C. 40 A < current < 80 A",Anzahl der Zyklen bei 40 % < SoC < 45 %. Temperatur < 10°C.  40 A < Strom < 80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,58,232,STAT_HV_BATT_HIST_SOC6_T1_I9_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 40% < SoC < 45%, temperature < 10°C. 80 A < current < 140 A",Anzahl der Zyklen bei 40 % < SoC < 45 %. Temperatur < 10°C.  80 A < Strom < 140 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,59,236,STAT_HV_BATT_HIST_SOC6_T1_I10_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 40% < SoC < 45%, temperature < 10°C. 140 A < current",Anzahl der Zyklen bei 40 % < SoC < 45 %. Temperatur < 10°C.  140 A < Strom
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,60,240,STAT_HV_BATT_HIST_SOC7_T1_I1_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at 45 % < SoC. Temperature < 10°C. Current < -160 A,Anzahl der Zyklen bei 45 % < SoC. Temperatur < 10°C. Strom < -160 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,61,244,STAT_HV_BATT_HIST_SOC7_T1_I2_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at 45 % < SoC. Temperature < 10°C.  -160 A < Current < -80 A,Anzahl der Zyklen bei 45 % < SoC. Temperatur < 10°C.  -160 A < Strom < -80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,62,248,STAT_HV_BATT_HIST_SOC7_T1_I3_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at 45 % < SoC. Temperature < 10°C.  -80 A < Current < -40 A,Anzahl der Zyklen bei 45 % < SoC. Temperatur < 10°C.  -80 A < Strom < -40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,63,252,STAT_HV_BATT_HIST_SOC7_T1_I4_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at 45 % < SoC. Temperature < 10°C.  -40 A < Current < -10 A,Anzahl der Zyklen bei 45 % < SoC. Temperatur < 10°C.  -40 A < Strom < -10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,64,256,STAT_HV_BATT_HIST_SOC7_T1_I5_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at 45 % < SoC. Temperature < 10°C.  -10 A < Current < 0 A,Anzahl der Zyklen bei 45 % < SoC. Temperatur < 10°C.  -10 A < Strom < 0 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,65,260,STAT_HV_BATT_HIST_SOC7_T1_I6_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at 45 % < SoC. Temperature < 10°C.  0 A < Current < 10 A,Anzahl der Zyklen bei 45 % < SoC. Temperatur < 10°C.  0 A < Strom < 10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,66,264,STAT_HV_BATT_HIST_SOC7_T1_I7_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at 45 % < SoC. Temperature < 10°C.  10 A < Current < 40 A,Anzahl der Zyklen bei 45 % < SoC. Temperatur < 10°C.  10 A < Strom < 40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,67,268,STAT_HV_BATT_HIST_SOC7_T1_I8_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at 45 % < SoC. Temperature < 10°C.  40 A < Current < 80 A,Anzahl der Zyklen bei 45 % < SoC. Temperatur < 10°C.  40 A < Strom < 80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,68,272,STAT_HV_BATT_HIST_SOC7_T1_I9_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at 45 % < SoC. Temperature < 10°C.  80 A < Current < 140 A,Anzahl der Zyklen bei 45 % < SoC. Temperatur < 10°C.  80 A < Strom < 140 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD94,22,HV_BATT_HIST_SOC_T1,result,,69,276,STAT_HV_BATT_HIST_SOC7_T1_I10_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at 45 % < SoC. Temperature < 10°C.  140 A < Current,Anzahl der Zyklen bei 45 % < SoC. Temperatur < 10°C.  140 A < Strom
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,0,0,STAT_HV_BATT_HIST_SOC1_T2_I1_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at SoC < 10 %. 10°C < Temperature < 20°C. Current < -160 A,Anzahl der Zyklen bei SoC < 10 %. 10°C < Temperatur < 20°C. Strom < -160 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,1,4,STAT_HV_BATT_HIST_SOC1_T2_I2_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at SoC < 10 %. 10°C < Temperature < 20°C.  -160 A < Current < -80 A,Anzahl der Zyklen bei SoC < 10 %. 10°C < Temperatur < 20°C.  -160 A < Strom < -80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,2,8,STAT_HV_BATT_HIST_SOC1_T2_I3_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at SoC < 10 %. 10°C < Temperature < 20°C.  -80 A < Current < -40 A,Anzahl der Zyklen bei SoC < 10 %. 10°C < Temperatur < 20°C.  -80 A < Strom < -40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,3,12,STAT_HV_BATT_HIST_SOC1_T2_I4_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at SoC < 10 %. 10°C < Temperature < 20°C.  -40 A < Current < -10 A,Anzahl der Zyklen bei SoC < 10 %. 10°C < Temperatur < 20°C.  -40 A < Strom < -10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,4,16,STAT_HV_BATT_HIST_SOC1_T2_I5_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at SoC < 10 %. 10°C < Temperature < 20°C.  -10 A < Current < 0 A,Anzahl der Zyklen bei SoC < 10 %. 10°C < Temperatur < 20°C.  -10 A < Strom < 0 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,5,20,STAT_HV_BATT_HIST_SOC1_T2_I6_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at SoC < 10 %. 10°C < Temperature < 20°C.  0 A < Current < 10 A,Anzahl der Zyklen bei SoC < 10 %. 10°C < Temperatur < 20°C.  0 A < Strom < 10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,6,24,STAT_HV_BATT_HIST_SOC1_T2_I7_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at SoC < 10 %. 10°C < Temperature < 20°C.  10 A < Current < 40 A,Anzahl der Zyklen bei SoC < 10 %. 10°C < Temperatur < 20°C.  10 A < Strom < 40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,7,28,STAT_HV_BATT_HIST_SOC1_T2_I8_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at SoC < 10 %. 10°C < Temperature < 20°C.  40 A < Current < 80 A,Anzahl der Zyklen bei SoC < 10 %. 10°C < Temperatur < 20°C.  40 A < Strom < 80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,8,32,STAT_HV_BATT_HIST_SOC1_T2_I9_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at SoC < 10 %. 10°C < Temperature < 20°C.  80 A < Current < 140 A,Anzahl der Zyklen bei SoC < 10 %. 10°C < Temperatur < 20°C.  80 A < Strom < 140 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,9,36,STAT_HV_BATT_HIST_SOC1_T2_I10_WERT,unsigned long,,1.0,1.0,0.0,,,,,Number of cycles at SoC < 10 %. 10°C < Temperature < 20°C.  140 A < Current,Anzahl der Zyklen bei SoC < 10 %. 10°C < Temperatur < 20°C.  140 A < Strom
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,10,40,STAT_HV_BATT_HIST_SOC2_T2_I1_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 10% < SoC < 20%, 10°C < temperature < 20°C. current < -160 A",Anzahl der Zyklen bei 10 % < SoC < 20 %. 10°C < Temperatur < 20°C. Strom < -160 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,11,44,STAT_HV_BATT_HIST_SOC2_T2_I2_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 10% < SoC < 20%, 10°C < temperature < 20°C. -160 A < current < -80 A",Anzahl der Zyklen bei 10 % < SoC < 20 %. 10°C < Temperatur < 20°C.  -160 A < Strom < -80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,12,48,STAT_HV_BATT_HIST_SOC2_T2_I3_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 10% < SoC < 20%, 10°C < temperature < 20°C. -80 A < current < -40 A",Anzahl der Zyklen bei 10 % < SoC < 20 %. 10°C < Temperatur < 20°C.  -80 A < Strom < -40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,13,52,STAT_HV_BATT_HIST_SOC2_T2_I4_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 10% < SoC < 20%, 10°C < temperature < 20°C. -40 A < current < -10 A",Anzahl der Zyklen bei 10 % < SoC < 20 %. 10°C < Temperatur < 20°C.  -40 A < Strom < -10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,14,56,STAT_HV_BATT_HIST_SOC2_T2_I5_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 10% < SoC < 20%, 10°C < temperature < 20°C. -10 A < current < 0 A",Anzahl der Zyklen bei 10 % < SoC < 20 %. 10°C < Temperatur < 20°C.  -10 A < Strom < 0 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,15,60,STAT_HV_BATT_HIST_SOC2_T2_I6_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 10% < SoC < 20%, 10°C < temperature < 20°C. 0 A < current < 10 A",Anzahl der Zyklen bei 10 % < SoC < 20 %. 10°C < Temperatur < 20°C.  0 A < Strom < 10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,16,64,STAT_HV_BATT_HIST_SOC2_T2_I7_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 10% < SoC < 20%, 10°C < temperature < 20°C. 10 A < current < 40 A",Anzahl der Zyklen bei 10 % < SoC < 20 %. 10°C < Temperatur < 20°C.  10 A < Strom < 40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,17,68,STAT_HV_BATT_HIST_SOC2_T2_I8_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 10% < SoC < 20%, 10°C < temperature < 20°C. 40 A < current < 80 A",Anzahl der Zyklen bei 10 % < SoC < 20 %. 10°C < Temperatur < 20°C.  40 A < Strom < 80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,18,72,STAT_HV_BATT_HIST_SOC2_T2_I9_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 10% < SoC < 20%, 10°C < temperature < 20°C. 80 A < current < 140 A",Anzahl der Zyklen bei 10 % < SoC < 20 %. 10°C < Temperatur < 20°C.  80 A < Strom < 140 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,19,76,STAT_HV_BATT_HIST_SOC2_T2_I10_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 10% < SoC < 20%, 10°C < temperature < 20°C. 140 A < current",Anzahl der Zyklen bei 10 % < SoC < 20 %. 10°C < Temperatur < 20°C.  140 A < Strom
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,20,80,STAT_HV_BATT_HIST_SOC3_T2_I1_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 20% < SoC < 30%, 10°C < temperature < 20°C. current < -160 A",Anzahl der Zyklen bei 20 % < SoC < 30 %. 10°C < Temperatur < 20°C. Strom < -160 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,21,84,STAT_HV_BATT_HIST_SOC3_T2_I2_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 20% < SoC < 30%, 10°C < temperature < 20°C. -160 A < current < -80 A",Anzahl der Zyklen bei 20 % < SoC < 30 %. 10°C < Temperatur < 20°C.  -160 A < Strom < -80 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,22,88,STAT_HV_BATT_HIST_SOC3_T2_I3_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 20% < SoC < 30%, 10°C < temperature < 20°C. -80 A < current < -40 A",Anzahl der Zyklen bei 20 % < SoC < 30 %. 10°C < Temperatur < 20°C.  -80 A < Strom < -40 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,23,92,STAT_HV_BATT_HIST_SOC3_T2_I4_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 20% < SoC < 30%, 10°C < temperature < 20°C. -40 A < current < -10 A",Anzahl der Zyklen bei 20 % < SoC < 30 %. 10°C < Temperatur < 20°C.  -40 A < Strom < -10 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,24,96,STAT_HV_BATT_HIST_SOC3_T2_I5_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 20% < SoC < 30%, 10°C < temperature < 20°C. -10 A < current < 0 A",Anzahl der Zyklen bei 20 % < SoC < 30 %. 10°C < Temperatur < 20°C.  -10 A < Strom < 0 A
"BMW ActiveE (E82, ""BEV10"")",SME,0xDD95,22,HV_BATT_HIST_SOC_T2,result,,25,100,STAT_HV_BATT_HIST_SOC3_T2_I6_WERT,unsigned long,,1.0,1.0,0.0,,,,,"Number of cycles at 20% < SoC < 30%, 10°C < temperature < 20°C. 0 A < current < 10 A",Anzahl der Zyklen bei 20 % < SoC < 30 %. 10°C < Temperatur < 20°C.  0 A < Strom < 10 A
